user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
8909,44,5.08,10.24,5.42,3.25,5.43,99.48,Low,TikTok
8910,30,4.34,11.86,7.51,8.95,2.03,58.56,High,YouTube Shorts
8911,16,4.3,9.24,5.45,3.98,1.46,86.8,High,Instagram Reels
8912,37,2.29,4.78,4.19,5.91,1.53,99.59,Low,TikTok
8913,32,4.82,9.0,6.54,8.48,6.12,98.15,Medium,TikTok
8914,24,5.45,9.06,6.44,3.34,3.89,78.03,Low,YouTube Shorts
8915,38,1.7,9.0,7.82,2.11,6.22,72.32,Medium,Instagram Reels
8916,38,3.94,10.54,8.33,9.54,6.33,58.56,High,YouTube Shorts
8917,31,2.66,2.87,5.77,7.34,9.16,91.69,Low,YouTube Shorts
8918,27,5.94,3.08,6.25,2.59,8.94,60.28,Low,YouTube Shorts
8919,38,3.13,8.41,6.35,8.38,7.47,46.4,High,YouTube Shorts
8920,32,1.76,11.54,5.62,8.08,8.37,57.65,Medium,TikTok
8921,36,2.6,6.66,7.72,8.54,1.03,58.91,Low,TikTok
8922,27,4.1,11.61,6.61,3.49,1.14,83.11,Low,YouTube Shorts
8923,31,0.92,11.38,8.57,5.04,5.13,50.17,Low,YouTube Shorts
8924,19,3.82,11.03,7.25,7.24,6.88,59.01,Medium,TikTok
8925,25,5.62,11.1,5.06,4.52,8.15,44.6,High,Instagram Reels
8926,21,5.18,10.98,4.82,1.63,5.03,90.9,High,TikTok
8927,43,0.87,10.2,5.86,2.23,9.46,83.49,High,TikTok
8928,24,5.96,8.95,5.73,6.37,8.33,66.25,Medium,TikTok
8929,31,4.34,2.24,6.04,4.38,1.92,65.8,Medium,YouTube Shorts
8930,29,1.39,3.32,4.92,1.05,4.96,49.98,High,YouTube Shorts
8931,32,0.57,3.34,8.89,7.9,9.95,63.07,Low,YouTube Shorts
8932,37,1.44,2.24,4.73,4.75,4.69,94.41,Medium,YouTube Shorts
8933,36,5.11,3.17,7.26,3.82,4.48,48.32,High,Instagram Reels
8934,33,0.62,11.2,4.07,7.42,3.65,85.9,High,TikTok
8935,44,1.78,8.64,6.03,5.1,5.38,42.83,Low,Instagram Reels
8936,40,4.67,5.12,5.55,7.25,7.57,58.7,Low,YouTube Shorts
8937,16,3.72,9.93,5.91,1.12,1.43,90.82,Medium,TikTok
8938,40,4.81,6.88,6.49,1.08,8.52,66.7,Medium,YouTube Shorts
8939,18,4.6,3.42,7.0,6.04,9.26,82.16,High,Instagram Reels
8940,17,0.78,10.85,6.92,9.84,8.03,46.21,Medium,Instagram Reels
8941,21,5.41,5.39,7.15,3.45,9.24,81.01,Low,YouTube Shorts
8942,38,1.75,8.99,8.22,7.15,1.85,89.14,Medium,Instagram Reels
8943,32,3.54,4.91,8.43,2.55,5.05,88.31,Medium,YouTube Shorts
8944,24,4.04,7.0,7.69,3.8,1.64,66.33,Medium,YouTube Shorts
8945,21,1.43,10.16,4.39,1.7,8.53,94.25,Medium,Instagram Reels
8946,22,5.87,3.57,8.81,8.93,9.57,74.5,Low,Instagram Reels
8947,20,3.18,11.77,8.74,3.79,3.68,89.07,Medium,YouTube Shorts
8948,36,0.82,2.7,7.56,3.07,5.82,52.81,Low,YouTube Shorts
8949,40,5.65,7.34,6.59,7.58,3.68,52.61,Medium,YouTube Shorts
8950,15,3.72,11.16,5.25,2.79,4.41,85.26,High,TikTok
8951,18,4.35,11.46,7.78,3.16,5.29,78.8,Medium,Instagram Reels
8952,28,3.39,4.32,8.39,1.93,8.12,80.58,Low,Instagram Reels
8953,31,5.09,3.44,7.33,9.67,2.32,54.19,Low,Instagram Reels
8954,34,0.68,9.24,7.15,3.23,2.41,63.98,High,Instagram Reels
8955,32,1.98,2.42,4.97,9.96,2.82,55.5,High,Instagram Reels
8956,25,3.08,6.85,5.79,2.59,1.48,44.09,Low,YouTube Shorts
8957,43,0.92,9.96,7.62,1.19,6.79,52.24,Low,YouTube Shorts
8958,35,4.38,7.6,4.08,9.06,2.71,99.71,Medium,TikTok
8959,40,2.67,3.88,7.21,6.22,4.94,54.04,Low,Instagram Reels
8960,28,2.0,6.87,7.83,4.16,7.17,49.56,Low,YouTube Shorts
8961,23,0.52,11.21,5.67,5.62,5.04,81.81,High,Instagram Reels
8962,41,4.46,8.17,4.38,3.35,9.15,76.13,Low,TikTok
8963,29,5.09,9.21,8.1,6.71,7.92,84.76,High,TikTok
8964,26,2.67,5.36,4.71,6.55,3.46,79.22,Medium,TikTok
8965,24,3.6,3.88,5.85,1.72,2.17,53.38,High,YouTube Shorts
8966,33,1.75,4.56,7.54,9.2,9.05,70.05,Medium,TikTok
8967,38,3.92,7.33,8.08,5.14,4.57,50.6,High,Instagram Reels
8968,33,0.57,4.8,8.31,2.76,4.44,55.21,High,TikTok
8969,20,3.19,7.42,6.65,3.77,8.29,99.22,Medium,TikTok
8970,34,4.04,9.08,6.38,8.8,1.08,83.72,Low,TikTok
8971,38,5.55,9.34,8.24,4.45,5.06,86.97,High,Instagram Reels
8972,41,2.6,3.65,6.82,6.06,7.43,41.8,Low,Instagram Reels
8973,20,4.71,9.5,6.89,9.53,8.64,62.93,Low,TikTok
8974,22,3.79,8.73,6.17,6.87,8.97,73.31,Low,YouTube Shorts
8975,15,5.6,2.12,5.86,7.08,5.19,48.98,Medium,YouTube Shorts
8976,36,2.69,2.59,6.4,3.24,8.63,90.91,High,YouTube Shorts
8977,31,2.26,8.46,5.82,7.01,1.32,48.38,High,TikTok
8978,31,5.38,5.84,5.72,4.54,3.75,78.19,Low,TikTok
8979,38,0.77,3.46,8.97,9.2,1.09,73.19,High,YouTube Shorts
8980,29,1.25,2.44,5.68,2.17,2.49,90.96,Low,YouTube Shorts
8981,21,0.95,3.59,5.28,3.57,7.52,58.71,Medium,YouTube Shorts
8982,33,5.14,11.58,5.77,1.59,1.04,57.05,Medium,Instagram Reels
8983,36,0.56,9.28,6.95,4.43,5.71,90.78,High,Instagram Reels
8984,39,5.24,7.28,8.55,2.34,4.73,53.28,Low,YouTube Shorts
8985,37,2.98,11.42,7.94,8.61,2.11,84.76,Medium,Instagram Reels
8986,42,0.52,8.19,8.21,9.33,7.17,51.47,High,Instagram Reels
8987,17,2.71,9.26,8.3,7.02,7.24,92.54,Low,TikTok
8988,44,1.53,4.83,8.6,1.93,7.54,90.34,Low,Instagram Reels
8989,44,3.93,7.89,5.18,4.07,7.89,87.25,High,TikTok
8990,43,4.24,3.43,6.29,9.68,3.83,69.49,Low,TikTok
8991,36,3.18,6.04,5.93,2.23,9.95,42.03,High,YouTube Shorts
8992,25,0.72,2.33,5.91,6.01,1.66,47.95,High,Instagram Reels
8993,34,4.11,4.17,7.26,4.18,6.83,67.4,Medium,YouTube Shorts
8994,44,5.13,2.75,6.01,9.99,9.74,42.62,Medium,TikTok
8995,43,4.46,5.88,7.08,3.57,3.02,43.81,High,Instagram Reels
8996,33,5.06,10.43,5.91,1.43,3.5,47.53,Low,YouTube Shorts
8997,23,1.6,5.78,5.56,7.32,6.18,55.65,Medium,YouTube Shorts
8998,24,5.39,10.32,5.77,3.94,8.03,84.96,Low,YouTube Shorts
8999,16,2.27,8.56,8.02,6.92,3.96,42.88,High,TikTok
9000,15,0.57,7.1,7.01,1.94,8.53,99.02,High,YouTube Shorts
9001,44,5.14,4.37,8.87,5.71,3.17,56.43,Low,YouTube Shorts
9002,30,5.68,11.22,8.16,4.38,8.87,59.21,Medium,Instagram Reels
9003,32,4.11,2.54,6.43,5.83,3.28,54.87,Medium,TikTok
9004,37,1.77,8.89,5.21,8.68,6.56,76.14,Medium,TikTok
9005,40,1.88,8.21,7.37,9.75,4.22,41.17,Medium,Instagram Reels
9006,31,3.07,6.41,7.63,7.78,3.9,45.61,Low,YouTube Shorts
9007,20,5.44,4.4,6.32,7.9,4.19,45.93,Medium,YouTube Shorts
9008,28,1.32,6.31,5.15,5.76,5.49,79.87,Low,Instagram Reels
9009,37,5.04,10.73,6.79,1.88,8.61,59.77,Medium,Instagram Reels
9010,39,2.1,10.37,5.27,7.0,7.83,66.25,Medium,TikTok
9011,29,4.95,11.41,8.7,2.33,5.04,97.0,Low,Instagram Reels
9012,28,5.56,5.08,7.14,3.21,3.54,52.0,Low,YouTube Shorts
9013,38,2.85,5.87,5.46,7.37,8.69,44.21,Low,YouTube Shorts
9014,36,2.51,2.19,5.08,6.91,8.83,66.49,High,YouTube Shorts
9015,17,4.91,11.43,7.58,3.83,5.08,49.84,Low,TikTok
9016,38,3.41,5.29,7.54,7.95,7.26,48.68,High,YouTube Shorts
9017,37,4.26,6.04,6.99,9.45,4.32,64.61,Low,Instagram Reels
9018,33,3.93,11.08,7.07,5.91,2.34,80.18,Low,TikTok
9019,39,1.34,7.27,7.02,7.1,3.89,54.57,Low,TikTok
9020,26,5.15,7.66,5.8,3.45,7.14,92.56,High,TikTok
9021,16,1.58,3.76,8.69,9.74,7.92,61.75,High,YouTube Shorts
9022,17,5.63,6.99,6.4,3.46,8.66,96.04,High,Instagram Reels
9023,32,1.88,11.18,4.1,8.99,1.16,69.54,Low,TikTok
9024,43,4.54,7.59,5.74,9.35,5.38,83.6,Low,TikTok
9025,15,2.07,4.55,4.65,7.48,3.47,90.94,High,TikTok
9026,34,2.25,2.31,5.82,8.3,7.16,71.78,High,Instagram Reels
9027,35,2.21,5.36,7.04,5.12,3.21,91.02,Low,Instagram Reels
9028,43,4.61,7.73,4.11,9.28,6.1,62.68,Medium,YouTube Shorts
9029,20,3.56,2.43,8.35,7.68,7.41,61.8,High,Instagram Reels
9030,19,5.36,8.1,7.05,3.94,7.93,87.64,Low,YouTube Shorts
9031,15,2.19,7.23,5.48,1.31,3.43,54.48,Medium,Instagram Reels
9032,33,4.31,9.83,5.56,5.87,1.79,83.02,Medium,YouTube Shorts
9033,15,4.64,2.29,6.33,8.57,2.97,44.63,High,YouTube Shorts
9034,41,1.33,9.81,5.24,8.75,6.39,78.14,Low,YouTube Shorts
9035,35,2.7,7.21,4.02,8.52,1.36,96.51,Low,TikTok
9036,35,3.16,5.71,4.13,2.93,2.43,67.39,High,YouTube Shorts
9037,30,2.46,11.65,5.79,4.84,9.96,64.96,High,TikTok
9038,26,2.27,3.6,4.62,6.52,4.44,72.43,Low,Instagram Reels
9039,41,4.28,7.41,4.11,7.01,5.47,83.17,Medium,TikTok
9040,43,1.69,5.21,8.3,4.01,1.1,61.53,High,YouTube Shorts
9041,36,4.4,7.27,5.37,7.23,6.33,40.01,Low,TikTok
9042,22,5.64,7.52,6.52,6.32,3.93,70.13,Medium,YouTube Shorts
9043,40,3.61,2.89,4.9,6.1,5.77,65.16,Medium,TikTok
9044,30,3.86,8.61,4.23,6.97,5.74,71.96,Medium,Instagram Reels
9045,42,0.88,8.34,7.72,6.43,9.71,82.92,Medium,TikTok
9046,15,5.25,9.69,4.62,2.5,3.41,57.0,Medium,YouTube Shorts
9047,18,2.07,2.91,4.13,8.87,6.13,70.32,Low,TikTok
9048,24,3.88,4.97,6.94,3.17,4.43,55.2,Low,YouTube Shorts
9049,25,5.89,8.5,4.07,7.7,4.8,67.56,Medium,YouTube Shorts
9050,31,3.78,3.37,6.18,2.59,1.5,60.67,Low,Instagram Reels
9051,39,4.49,8.78,5.44,6.95,7.2,62.14,Low,YouTube Shorts
9052,41,2.95,2.59,5.6,9.06,2.76,74.76,Low,YouTube Shorts
9053,37,0.83,5.35,4.02,1.09,5.22,81.38,High,Instagram Reels
9054,21,4.89,10.47,8.82,9.82,4.91,40.76,Medium,YouTube Shorts
9055,26,0.69,9.74,6.58,1.27,5.21,92.6,Medium,TikTok
9056,35,4.35,8.45,6.86,1.1,4.38,61.86,Low,Instagram Reels
9057,21,0.63,10.7,7.33,8.72,3.18,78.62,Low,Instagram Reels
9058,26,5.24,9.09,7.99,7.38,5.04,47.34,Low,YouTube Shorts
9059,29,1.37,7.19,7.04,1.95,1.42,74.29,High,YouTube Shorts
9060,16,3.33,11.8,7.81,9.44,3.18,80.71,High,Instagram Reels
9061,28,3.78,8.95,6.24,7.05,8.06,49.45,Medium,TikTok
9062,27,3.02,8.01,5.86,2.0,8.59,94.73,Medium,YouTube Shorts
9063,18,2.37,6.09,8.12,8.74,7.44,85.45,High,TikTok
9064,28,3.07,11.02,8.33,5.33,6.69,72.04,High,YouTube Shorts
9065,28,2.21,4.96,4.69,3.5,8.3,49.96,High,YouTube Shorts
9066,30,2.91,2.09,6.71,8.43,2.15,91.93,Medium,Instagram Reels
9067,21,2.47,3.97,7.42,7.65,5.73,44.12,Medium,Instagram Reels
9068,33,3.61,3.1,4.42,6.61,2.05,46.91,Medium,TikTok
9069,16,1.81,5.19,8.65,9.09,8.0,81.89,Low,Instagram Reels
9070,24,5.94,10.26,6.6,8.75,5.69,55.23,Medium,TikTok
9071,32,3.25,8.52,7.23,3.04,8.29,67.56,Low,TikTok
9072,43,1.57,3.69,4.89,8.91,8.19,72.33,Medium,Instagram Reels
9073,31,3.12,9.89,5.32,4.37,5.2,67.49,Medium,TikTok
9074,19,5.27,7.04,4.61,4.89,5.47,45.03,Medium,Instagram Reels
9075,26,0.62,7.13,5.32,9.75,1.25,84.25,Low,TikTok
9076,20,4.24,5.62,6.46,7.84,5.71,54.4,High,TikTok
9077,36,3.51,10.65,8.17,3.89,7.1,84.31,Low,YouTube Shorts
9078,23,1.43,5.18,6.67,6.83,3.1,91.92,Medium,Instagram Reels
9079,34,5.0,2.94,5.22,5.85,9.88,72.18,High,Instagram Reels
9080,15,2.53,5.03,4.22,2.05,9.77,82.38,Low,Instagram Reels
9081,36,2.12,9.15,7.11,8.99,3.55,42.22,High,Instagram Reels
9082,29,5.05,8.58,6.1,8.4,7.42,42.2,Low,YouTube Shorts
9083,35,4.01,3.88,8.92,8.0,1.27,51.83,High,YouTube Shorts
9084,40,5.44,3.12,7.9,6.03,6.99,61.5,Medium,YouTube Shorts
9085,20,3.96,8.61,8.04,2.99,6.62,50.97,Low,YouTube Shorts
9086,33,4.57,8.76,4.06,8.96,8.4,78.1,Low,Instagram Reels
9087,32,5.1,5.66,7.89,4.18,3.74,56.61,Low,TikTok
9088,20,0.8,10.43,4.97,1.18,8.9,90.75,High,Instagram Reels
9089,27,4.77,11.78,6.93,9.84,8.72,73.64,Medium,Instagram Reels
9090,15,3.88,4.06,6.24,8.75,7.03,62.68,Medium,YouTube Shorts
9091,37,0.88,7.77,6.86,6.6,5.25,93.58,Medium,YouTube Shorts
9092,37,3.3,2.05,4.67,1.11,6.57,89.7,Low,Instagram Reels
9093,40,0.95,9.13,6.28,3.05,7.57,89.2,Low,Instagram Reels
9094,27,4.55,6.14,4.18,5.07,9.78,83.7,High,TikTok
9095,21,3.51,3.93,4.2,6.65,2.1,76.85,Low,YouTube Shorts
9096,29,5.74,9.52,7.29,7.37,3.82,62.01,Medium,TikTok
9097,26,1.51,10.11,8.76,8.09,8.03,65.36,Low,Instagram Reels
9098,41,3.83,3.11,7.89,6.0,4.68,78.83,Medium,YouTube Shorts
9099,40,1.66,2.41,6.35,6.91,7.05,50.37,Medium,Instagram Reels
9100,15,3.88,5.34,4.28,8.3,2.2,89.67,High,YouTube Shorts
9101,29,4.47,8.26,4.23,7.48,7.38,96.32,Medium,TikTok
9102,18,4.47,9.93,4.79,9.59,7.07,45.88,Medium,TikTok
9103,27,4.98,7.46,8.88,8.87,6.27,41.35,High,YouTube Shorts
9104,37,5.19,7.81,5.99,2.52,7.89,48.56,Medium,TikTok
9105,41,0.92,10.0,8.22,9.53,8.92,85.59,High,TikTok
9106,39,2.39,7.29,7.53,2.84,8.46,46.47,Low,Instagram Reels
9107,19,4.28,8.11,7.03,9.92,2.15,62.33,Low,YouTube Shorts
9108,43,3.24,7.16,8.74,7.31,7.7,43.79,Low,Instagram Reels
9109,16,1.55,10.8,5.15,6.65,5.05,65.95,Medium,TikTok
9110,37,3.54,4.36,6.27,3.92,4.0,76.23,Low,Instagram Reels
9111,40,2.74,4.64,8.32,2.2,8.92,77.71,Low,TikTok
9112,15,2.65,3.28,6.76,2.14,6.04,71.13,Low,TikTok
9113,30,4.95,10.19,5.23,8.8,5.51,96.29,High,Instagram Reels
9114,37,2.74,6.12,5.04,4.89,8.06,71.87,Medium,Instagram Reels
9115,20,0.65,5.48,7.76,6.04,5.98,91.55,Medium,YouTube Shorts
9116,37,0.82,11.81,4.06,9.39,8.72,99.58,High,YouTube Shorts
9117,30,5.21,11.27,8.57,3.3,1.93,53.78,Medium,Instagram Reels
9118,28,5.78,11.72,4.09,7.88,7.99,55.93,Medium,TikTok
9119,43,4.29,3.42,7.15,5.23,2.47,71.31,Low,TikTok
9120,40,2.5,10.91,7.02,2.91,3.03,50.94,Low,YouTube Shorts
9121,17,5.66,5.29,6.89,8.68,2.62,73.85,Medium,Instagram Reels
9122,29,4.15,2.13,6.37,7.12,3.15,81.06,High,YouTube Shorts
9123,17,5.14,5.91,8.26,1.85,7.59,43.62,High,YouTube Shorts
9124,37,4.71,7.09,7.3,5.88,6.9,80.88,Low,Instagram Reels
9125,43,2.59,3.08,7.91,8.67,3.07,49.57,Low,TikTok
9126,16,3.13,7.38,4.58,1.6,3.43,57.96,Medium,YouTube Shorts
9127,15,1.52,10.19,4.25,4.75,1.89,84.33,High,Instagram Reels
9128,23,2.11,5.78,4.14,8.25,4.73,49.82,High,Instagram Reels
9129,23,4.78,5.53,4.74,8.73,4.41,71.9,Low,Instagram Reels
9130,37,5.42,5.39,7.34,7.98,2.31,75.35,High,TikTok
9131,21,4.48,11.23,6.47,3.75,8.51,49.86,High,Instagram Reels
9132,17,3.06,2.49,7.76,5.56,8.67,56.49,Low,YouTube Shorts
9133,40,0.98,6.45,4.96,7.67,1.98,76.39,High,YouTube Shorts
9134,32,0.81,4.65,5.83,2.37,3.4,67.67,Low,Instagram Reels
9135,25,2.56,10.94,8.44,6.35,7.62,79.6,High,TikTok
9136,21,3.05,2.96,8.68,7.48,8.83,91.28,Low,TikTok
9137,23,3.85,6.11,8.61,8.65,1.65,48.1,Medium,Instagram Reels
9138,15,0.54,6.07,8.09,2.01,9.12,44.24,High,TikTok
9139,43,5.94,10.88,7.44,3.97,1.55,80.0,High,Instagram Reels
9140,28,2.5,4.15,8.57,5.87,6.7,86.24,Medium,TikTok
9141,34,5.16,8.45,7.57,7.31,1.2,66.96,High,TikTok
9142,20,3.44,3.34,8.77,7.57,9.35,63.63,Low,Instagram Reels
9143,21,1.22,11.54,4.12,3.28,4.18,75.81,High,YouTube Shorts
9144,24,4.89,7.93,8.61,1.12,6.84,73.09,Medium,YouTube Shorts
9145,21,4.4,8.26,6.78,7.24,2.66,69.41,Low,YouTube Shorts
9146,40,3.4,6.34,4.56,9.18,3.89,89.12,Low,YouTube Shorts
9147,16,3.33,5.42,5.07,8.18,7.73,50.41,High,YouTube Shorts
9148,44,0.98,4.13,8.26,6.6,9.76,80.87,Medium,YouTube Shorts
9149,18,4.11,8.04,6.53,9.8,9.93,84.48,High,Instagram Reels
9150,35,5.51,11.55,8.91,4.9,8.29,94.08,High,TikTok
9151,44,1.01,5.6,4.59,5.73,8.62,96.71,High,YouTube Shorts
9152,42,1.95,10.83,6.06,1.11,9.72,70.47,Medium,YouTube Shorts
9153,31,5.46,3.49,5.66,9.51,1.36,66.02,Low,TikTok
9154,15,2.06,11.36,6.58,6.25,2.53,70.23,Medium,Instagram Reels
9155,24,4.1,5.5,7.17,4.52,1.47,83.95,Medium,Instagram Reels
9156,33,3.44,5.8,7.31,1.4,5.51,41.03,Low,Instagram Reels
9157,29,3.78,6.63,4.01,4.26,9.63,50.45,High,TikTok
9158,24,2.79,9.18,4.44,1.03,6.24,94.46,High,Instagram Reels
9159,33,2.15,9.2,4.18,3.92,6.0,51.73,Medium,YouTube Shorts
9160,26,0.77,6.8,8.32,9.56,8.44,53.71,Medium,YouTube Shorts
9161,38,4.59,7.23,5.57,2.39,9.36,96.37,Low,Instagram Reels
9162,30,4.6,2.3,5.84,5.91,7.29,57.66,Medium,TikTok
9163,23,4.19,5.04,6.25,2.68,9.06,57.43,High,Instagram Reels
9164,29,4.04,5.46,8.25,8.05,2.58,95.42,Low,TikTok
9165,44,1.84,7.59,4.07,6.06,5.53,62.5,High,YouTube Shorts
9166,41,0.62,7.58,4.59,2.82,4.28,69.64,High,YouTube Shorts
9167,42,4.95,9.1,7.43,8.8,3.99,73.62,Low,Instagram Reels
9168,31,3.2,9.17,8.82,8.06,2.93,92.1,Low,TikTok
9169,28,2.19,4.35,7.21,9.56,9.05,44.65,High,YouTube Shorts
9170,41,1.06,9.7,5.31,1.01,5.05,55.65,Low,TikTok
9171,32,0.84,2.2,6.6,5.11,5.77,75.22,Low,YouTube Shorts
9172,40,2.42,9.16,8.87,10.0,3.49,66.08,Medium,Instagram Reels
9173,16,4.93,3.02,6.64,8.3,9.67,56.7,Medium,Instagram Reels
9174,18,5.55,9.3,5.87,8.48,6.5,64.58,High,YouTube Shorts
9175,32,5.43,7.27,5.92,6.59,1.01,97.97,High,YouTube Shorts
9176,21,5.56,6.37,8.84,7.42,3.41,41.26,Low,TikTok
9177,27,5.49,8.91,7.59,8.25,9.99,48.82,Low,YouTube Shorts
9178,29,3.4,2.36,7.44,1.83,9.77,41.12,Medium,Instagram Reels
9179,39,1.71,4.23,5.16,7.23,5.9,75.6,Low,YouTube Shorts
9180,37,4.89,8.16,6.8,8.34,6.08,40.78,High,Instagram Reels
9181,42,1.68,10.47,5.78,1.37,9.11,67.24,Medium,TikTok
9182,36,1.97,5.81,5.2,3.67,7.38,91.55,High,YouTube Shorts
9183,40,1.78,4.59,8.48,3.92,9.39,45.83,High,Instagram Reels
9184,15,3.33,7.19,5.92,8.69,5.31,61.91,High,Instagram Reels
9185,25,2.27,8.22,5.41,8.02,9.78,62.68,High,Instagram Reels
9186,24,1.35,6.2,8.66,6.91,5.86,61.74,High,TikTok
9187,39,2.99,10.77,4.99,8.24,6.8,83.65,Medium,Instagram Reels
9188,19,5.31,7.23,7.73,5.08,1.74,40.26,High,TikTok
9189,30,3.64,2.36,7.26,8.87,6.5,86.8,High,TikTok
9190,25,5.33,4.23,8.6,3.11,7.91,90.34,High,YouTube Shorts
9191,35,1.58,6.51,8.16,7.34,4.95,65.89,High,TikTok
9192,20,1.42,8.98,7.53,3.18,5.52,93.23,Low,YouTube Shorts
9193,23,3.67,4.2,5.57,1.36,4.54,62.86,Medium,YouTube Shorts
9194,27,3.05,11.76,6.48,3.56,9.72,81.68,Medium,YouTube Shorts
9195,38,4.13,5.19,8.72,5.44,5.29,63.33,Low,Instagram Reels
9196,22,4.87,7.32,4.12,8.59,2.14,42.27,High,YouTube Shorts
9197,28,4.63,2.19,7.97,5.58,1.26,45.01,Medium,Instagram Reels
9198,38,5.68,10.85,5.26,2.61,7.95,66.52,High,YouTube Shorts
9199,15,2.69,9.89,4.93,9.93,5.93,99.41,Low,YouTube Shorts
9200,31,1.64,3.95,5.16,3.43,1.02,50.65,Medium,Instagram Reels
9201,38,3.53,11.33,4.3,9.87,4.44,93.73,Medium,YouTube Shorts
9202,19,1.11,5.16,8.96,9.43,9.23,95.16,High,YouTube Shorts
9203,39,2.09,8.92,8.35,5.88,9.53,64.58,Low,Instagram Reels
9204,16,1.64,10.19,6.61,1.83,1.48,67.71,Medium,Instagram Reels
9205,39,2.68,9.41,7.58,7.26,2.11,70.17,High,Instagram Reels
9206,42,1.11,11.18,6.78,8.61,1.04,86.22,High,YouTube Shorts
9207,44,0.68,10.64,8.06,5.01,8.82,47.42,High,TikTok
9208,38,4.11,11.95,8.22,3.15,1.64,59.72,High,Instagram Reels
9209,23,3.86,3.83,5.16,8.23,1.97,50.24,Low,YouTube Shorts
9210,18,4.4,5.05,6.3,5.91,3.05,92.7,Medium,TikTok
9211,31,4.13,8.36,7.17,2.78,9.26,44.23,High,TikTok
9212,31,1.13,9.33,8.89,9.55,7.19,84.86,Low,YouTube Shorts
9213,35,2.1,7.35,7.41,9.53,6.55,66.38,Medium,TikTok
9214,32,1.21,2.74,8.49,4.3,8.06,82.88,Medium,Instagram Reels
9215,30,5.14,10.42,8.23,1.58,7.24,93.39,High,YouTube Shorts
9216,44,4.61,11.61,6.91,6.68,7.71,60.38,Medium,YouTube Shorts
9217,22,1.61,6.06,8.47,3.86,1.66,53.62,High,Instagram Reels
9218,40,2.38,4.25,5.89,1.6,6.31,79.01,Low,TikTok
9219,25,5.82,2.19,5.9,9.03,7.78,99.85,Medium,YouTube Shorts
9220,35,3.77,4.37,7.9,9.98,6.09,83.77,High,YouTube Shorts
9221,35,4.91,9.0,4.67,4.15,1.11,87.74,Low,Instagram Reels
9222,32,1.96,11.12,5.53,7.7,2.9,77.79,High,YouTube Shorts
9223,37,1.66,2.94,7.04,1.59,9.67,62.09,Medium,YouTube Shorts
9224,43,4.81,7.53,6.1,4.33,7.34,79.28,Low,YouTube Shorts
9225,38,4.27,8.96,8.7,1.98,7.2,47.71,Medium,Instagram Reels
9226,24,4.25,4.76,8.79,1.5,6.94,69.33,Medium,YouTube Shorts
9227,27,3.54,7.7,6.51,6.3,2.15,74.38,High,Instagram Reels
9228,31,3.6,9.15,6.7,8.22,1.04,94.4,High,YouTube Shorts
9229,32,4.55,10.38,7.62,5.08,4.97,95.18,Low,TikTok
9230,24,1.99,6.52,6.29,5.72,5.0,43.61,High,TikTok
9231,30,2.44,9.48,4.95,3.44,8.31,77.91,Low,YouTube Shorts
9232,34,5.29,5.02,7.73,7.63,2.63,87.78,Medium,YouTube Shorts
9233,19,2.2,4.13,7.69,4.25,3.48,72.19,Medium,Instagram Reels
9234,27,3.5,3.87,5.22,1.61,1.7,45.74,Medium,TikTok
9235,32,4.36,5.59,8.16,2.49,4.6,53.96,Medium,TikTok
9236,31,6.0,2.36,7.07,2.16,3.3,58.82,Low,YouTube Shorts
9237,23,2.89,4.83,5.18,4.92,3.37,79.77,Low,YouTube Shorts
9238,28,2.85,8.52,7.26,1.59,3.29,43.93,Medium,Instagram Reels
9239,31,5.13,8.48,5.17,8.26,3.08,72.98,High,Instagram Reels
9240,43,4.93,2.74,5.33,9.17,3.88,46.54,Medium,Instagram Reels
9241,18,4.52,4.87,8.24,3.24,5.83,63.71,Low,YouTube Shorts
9242,32,3.05,7.7,8.65,5.37,4.94,65.53,High,YouTube Shorts
9243,41,2.28,5.19,5.28,5.67,1.57,67.11,Medium,Instagram Reels
9244,34,3.85,6.18,8.64,9.87,4.83,82.65,Medium,TikTok
9245,38,5.32,9.13,5.19,1.59,8.62,44.87,Low,YouTube Shorts
9246,38,5.36,2.09,4.59,7.01,1.91,56.09,Low,YouTube Shorts
9247,29,1.1,4.76,4.29,4.11,9.5,78.47,Low,YouTube Shorts
9248,25,2.86,3.42,5.21,5.52,3.78,96.61,Low,Instagram Reels
9249,26,3.06,3.28,5.93,2.95,1.13,77.25,High,YouTube Shorts
9250,23,5.88,11.59,8.64,2.44,3.28,93.0,High,YouTube Shorts
9251,27,4.23,5.77,5.21,3.19,1.63,98.1,Low,TikTok
9252,29,2.74,7.27,5.83,1.64,6.1,93.03,High,Instagram Reels
9253,41,0.64,9.34,7.67,3.5,3.85,98.33,Medium,Instagram Reels
9254,29,3.61,2.47,5.51,7.21,8.26,86.62,High,Instagram Reels
9255,42,1.03,4.41,7.42,6.86,7.59,93.23,Medium,Instagram Reels
9256,19,5.09,10.32,6.16,5.99,5.22,69.49,Low,YouTube Shorts
9257,37,4.64,10.62,4.98,1.0,6.05,60.73,Medium,Instagram Reels
9258,33,3.03,5.73,7.67,2.13,6.48,99.98,Low,YouTube Shorts
9259,40,2.86,5.75,4.14,8.59,3.44,45.87,Low,YouTube Shorts
9260,34,5.44,9.57,5.46,3.45,2.25,97.49,Low,Instagram Reels
